id,type,category,unique_name,display_name,description,accuracy,power,power_points,url,notes
0dd82a77-c66f-4306-92b8-006834104c22,Normal,Status,heal-bell,Heal Bell,The user makes a soothing bell chime to cure the status conditions of all its fellow party Pokémon and allies.,,,5,https://bulbapedia.bulbagarden.net/wiki/Heal_Bell_(move),
5521c595-ca9c-4328-b698-737b48afb134,Normal,Physical,return,Return,,100,,20,https://bulbapedia.bulbagarden.net/wiki/Return_(move),
cd95271e-b20b-4979-a02a-6026c0255044,Normal,Physical,present,Present,"The user attacks by giving the target a gift with a hidden trap. The gift restores HP sometimes, however.",90,,15,https://bulbapedia.bulbagarden.net/wiki/Present_(move),
1b012ef8-a043-4581-8810-7a447d105862,Normal,Physical,frustration,Frustration,,100,,20,https://bulbapedia.bulbagarden.net/wiki/Frustration_(move),
482d2ed0-9f47-4fcb-8b0d-347c7dabbc87,Normal,Status,safeguard,Safeguard,The user creates a protective field that prevents status conditions for five turns.,,,25,https://bulbapedia.bulbagarden.net/wiki/Safeguard_(move),
4fb9cd6a-7490-45f1-8a9b-014c9cb4be41,Grass,Physical,vine-whip,Vine Whip,"The target is struck with slender, whiplike vines to inflict damage.",100,45,25,https://bulbapedia.bulbagarden.net/wiki/Vine_Whip_(move),
bb687e29-55d0-4bc8-b152-33626727dabc,Normal,Status,pain-split,Pain Split,"The user adds its HP to the target's HP, then equally splits the combined HP between the target and itself.",,,20,https://bulbapedia.bulbagarden.net/wiki/Pain_Split_(move),
747626ec-02c2-4a1d-9b18-3e89e0772cbf,Fire,Physical,sacred-fire,Sacred Fire,The target is razed with a mystical fire of great intensity. This may also leave the target with a burn.,95,100,5,https://bulbapedia.bulbagarden.net/wiki/Sacred_Fire_(move),
ee710e05-3487-4694-a00d-7a52d7b48cf2,Ground,Physical,magnitude,Magnitude,,100,,30,https://bulbapedia.bulbagarden.net/wiki/Magnitude_(move),
75522ea6-e609-487a-ba9d-90223d418c9f,Fighting,Physical,dynamic-punch,Dynamic Punch,The user attacks by punching the target with full concentrated power. This also confuses the target.,50,100,5,https://bulbapedia.bulbagarden.net/wiki/Dynamic_Punch_(move),
9be8b971-830a-4233-93d1-52710c48d2e2,Bug,Physical,megahorn,Megahorn,"Using its tough and impressive horn, the user rams into the target with no letup.",85,120,10,https://bulbapedia.bulbagarden.net/wiki/Megahorn_(move),
94dd7f4b-75b3-4028-943e-b395cfbbe9d6,Dragon,Special,dragon-breath,Dragon Breath,The user exhales a mighty gust that inflicts damage. This may also leave the target with paralysis.,100,60,20,https://bulbapedia.bulbagarden.net/wiki/Dragon_Breath_(move),
83da72eb-f433-4bb1-b4cf-2551f8caada5,Normal,Status,baton-pass,Baton Pass,The user switches places with a party Pokémon in waiting and passes along any stat changes.,,,40,https://bulbapedia.bulbagarden.net/wiki/Baton_Pass_(move),
6f7d9406-a8a0-4eab-996b-010da6239b43,Normal,Status,encore,Encore,The user compels the target to keep using the move it encored for three turns.,100,,5,https://bulbapedia.bulbagarden.net/wiki/Encore_(move),
78ec86b4-328d-445b-bc71-651f70607132,Dark,Physical,pursuit,Pursuit,,100,40,20,https://bulbapedia.bulbagarden.net/wiki/Pursuit_(move),
becec891-c6f7-46b9-bc92-ae9f20e0ef1f,Normal,Physical,rapid-spin,Rapid Spin,"The user performs a spin attack that can also eliminate the effects of such moves as Bind, Wrap, and Leech Seed. This also boosts the user's Speed stat.",100,50,40,https://bulbapedia.bulbagarden.net/wiki/Rapid_Spin_(move),
77524c60-6942-4741-89a0-57ea929dc095,Normal,Physical,stomp,Stomp,The user attacks by stomping on the target with a big foot. This may also make the target flinch.,100,65,20,https://bulbapedia.bulbagarden.net/wiki/Stomp_(move),
ff64a866-d710-4550-988e-af2317ce6fbb,Normal,Status,sweet-scent,Sweet Scent,The user releases a scent that harshly lowers opposing Pokémon's evasiveness.,100,,20,https://bulbapedia.bulbagarden.net/wiki/Sweet_Scent_(move),
53931ae5-7fed-4739-846a-018636c31bba,Steel,Physical,iron-tail,Iron Tail,The target is slammed with a steel-hard tail. This may also lower the target's Defense stat.,75,100,15,https://bulbapedia.bulbagarden.net/wiki/Iron_Tail_(move),
479e0cf1-a601-4e98-a294-6f036dc5016d,Steel,Physical,metal-claw,Metal Claw,The target is raked with steel claws. This may also boost the user's Attack stat.,95,50,35,https://bulbapedia.bulbagarden.net/wiki/Metal_Claw_(move),
dbcc4890-69c2-4ec9-abd5-1d2a61f8471d,Fighting,Physical,vital-throw,Vital Throw,,,70,10,https://bulbapedia.bulbagarden.net/wiki/Vital_Throw_(move),
d4c6b31d-d487-4fc7-ac95-c9f2457f154c,Normal,Status,morning-sun,Morning Sun,The user restores its own HP. The amount of HP regained varies with the weather.,,,5,https://bulbapedia.bulbagarden.net/wiki/Morning_Sun_(move),
62316333-c695-4cc6-8703-15881046edca,Grass,Status,synthesis,Synthesis,The user restores its own HP. The amount of HP regained varies with the weather.,,,5,https://bulbapedia.bulbagarden.net/wiki/Synthesis_(move),
1fafe652-09b6-4691-81c2-0a7b8e4b8b87,Fairy,Status,moonlight,Moonlight,The user restores its own HP. The amount of HP regained varies with the weather.,,,5,https://bulbapedia.bulbagarden.net/wiki/Moonlight_(move),
21f4dc56-60c4-4899-9b1d-db37bc838487,Normal,Special,hidden-power,Hidden Power,,100,60,15,https://bulbapedia.bulbagarden.net/wiki/Hidden_Power_(move),
27e32943-83c7-4be1-95ca-69c1cf0fbb20,Fighting,Physical,cross-chop,Cross Chop,The user delivers a double chop with its forearms crossed. This move has a heightened chance of landing a critical hit.,80,100,5,https://bulbapedia.bulbagarden.net/wiki/Cross_Chop_(move),
d4ddc6f0-dd31-4651-bf72-0427f0f535ab,Dragon,Special,twister,Twister,The user whips up a vicious tornado to tear at opposing Pokémon. This may also make them flinch.,100,40,20,https://bulbapedia.bulbagarden.net/wiki/Twister_(move),
c554ca64-b00a-4cee-a640-4349f669c2a3,Fighting,Physical,double-kick,Double Kick,The user attacks by kicking the target twice in a row using two feet.,100,30,30,https://bulbapedia.bulbagarden.net/wiki/Double_Kick_(move),
5bbd0680-7187-4c2a-8001-ad684aca5dc9,Water,Status,rain-dance,Rain Dance,"The user summons a heavy rain that falls for five turns, powering up Water-type attacks. The rain also lowers the power of Fire-type attacks.",,,5,https://bulbapedia.bulbagarden.net/wiki/Rain_Dance_(move),
8e214177-862c-4b9e-bd62-f7411bc4882e,Fire,Status,sunny-day,Sunny Day,"The user intensifies the sun for five turns, powering up Fire-type attacks. The sunlight also lowers the power of Water-type attacks.",,,5,https://bulbapedia.bulbagarden.net/wiki/Sunny_Day_(move),
c54d2927-40e6-4f22-a933-c86882abb4a8,Dark,Physical,crunch,Crunch,The user crunches up the target with sharp fangs. This may also lower the target's Defense stat.,100,80,15,https://bulbapedia.bulbagarden.net/wiki/Crunch_(move),
3b8ea43a-71ac-48b5-b1d4-4869ac6431b2,Psychic,Special,mirror-coat,Mirror Coat,"A retaliatory attack that counters any special move, inflicting double the damage taken.",100,,20,https://bulbapedia.bulbagarden.net/wiki/Mirror_Coat_(move),
a4e622cb-d117-4237-8ea0-45b436647799,Normal,Status,psych-up,Psych Up,The user hypnotizes itself into copying any stat change made by the target.,,,10,https://bulbapedia.bulbagarden.net/wiki/Psych_Up_(move),
29484c8a-8992-450e-9cc6-4a1149bd8afd,Normal,Physical,extreme-speed,Extreme Speed,The user charges the target at blinding speed. This move always goes first.,100,80,5,https://bulbapedia.bulbagarden.net/wiki/Extreme_Speed_(move),
7ff82c2c-5dca-4d39-8180-f1cc8810c304,Rock,Special,ancient-power,Ancient Power,The user attacks with a prehistoric power. This may also boost all the user's stats at once.,100,60,5,https://bulbapedia.bulbagarden.net/wiki/Ancient_Power_(move),
09ac0201-61e8-4129-ab4d-3aeb54eecbca,Ghost,Special,shadow-ball,Shadow Ball,The user attacks by hurling a shadowy blob at the target. This may also lower the target’s Sp. Def stat.,100,80,15,https://bulbapedia.bulbagarden.net/wiki/Shadow_Ball_(move),
13286dc9-275c-4de2-b4c1-8878fb35f9c6,Psychic,Special,future-sight,Future Sight,"Two turns after this move is used, a hunk of psychic energy attacks the target.",100,120,10,https://bulbapedia.bulbagarden.net/wiki/Future_Sight_(move),
699fe7d7-9512-4c03-a847-e7a327c725b3,Fighting,Physical,rock-smash,Rock Smash,The user attacks with a punch. This may also lower the target's Defense stat.,100,40,15,https://bulbapedia.bulbagarden.net/wiki/Rock_Smash_(move),
9b93a13f-9c65-4e98-b33a-ebc37f02d1b0,Normal,Physical,mega-kick,Mega Kick,The target is attacked by a kick launched with muscle-packed power.,75,120,5,https://bulbapedia.bulbagarden.net/wiki/Mega_Kick_(move),
8af6e65e-6eb1-4b37-ac44-d7b80e8e0a48,Water,Special,whirlpool,Whirlpool,"The user traps the target inside a violent, swirling whirlpool that inflicts damage for four to five turns.",85,35,15,https://bulbapedia.bulbagarden.net/wiki/Whirlpool_(move),
cfa5f76f-8911-4a70-b95f-71e8630dd90f,Dark,Physical,beat-up,Beat Up,"The user gets all party Pokémon to attack the target. The more party Pokémon, the greater the number of attacks.",100,,10,https://bulbapedia.bulbagarden.net/wiki/Beat_Up_(move),
86c24a7f-abb5-459d-ae0e-d32144afe492,Normal,Physical,fake-out,Fake Out,This attack hits first and makes the target flinch. It works only on the first turn each time the user enters battle.,100,40,10,https://bulbapedia.bulbagarden.net/wiki/Fake_Out_(move),
e7c825c4-d65b-4d82-a672-3d55b655e595,Normal,Special,uproar,Uproar,"The user attacks in an uproar for three turns. During that time, no Pokémon can fall asleep.",100,90,10,https://bulbapedia.bulbagarden.net/wiki/Uproar_(move),
19b0e6fe-832b-42d5-9a76-ac586e9758c4,Normal,Status,stockpile,Stockpile,The user stores power and boosts its Defense and Sp. Def stats. This move can be used up to three times.,,,20,https://bulbapedia.bulbagarden.net/wiki/Stockpile_(move),
0d998d58-2ff6-44cf-b5c2-283e03f423d4,Normal,Special,spit-up,Spit Up,"The power stored using the move Stockpile is released at once in an attack. The more power is stored, the greater the move's power.",100,,10,https://bulbapedia.bulbagarden.net/wiki/Spit_Up_(move),
a480f62e-fc53-4498-8259-5d19b62981a1,Normal,Status,swallow,Swallow,"The power stored using the move Stockpile is absorbed by the user to restore its own HP. The more power is stored, the more HP is restored.",,,10,https://bulbapedia.bulbagarden.net/wiki/Swallow_(move),
e6ee16fb-7983-4701-86e9-0eae0e24655f,Fire,Special,heat-wave,Heat Wave,The user attacks by exhaling hot breath on opposing Pokémon. This may also leave them with a burn.,90,95,10,https://bulbapedia.bulbagarden.net/wiki/Heat_Wave_(move),
3cd85565-48bc-4639-9787-97cf8521e86a,Ice,Status,hail,Hail,,,,10,https://bulbapedia.bulbagarden.net/wiki/Hail_(move),
0d037ac7-3cf7-409c-9754-8d7708495601,Dark,Status,torment,Torment,"The user torments and enrages the target, making it incapable of using the same move twice in a row.",100,,15,https://bulbapedia.bulbagarden.net/wiki/Torment_(move),
14a17e06-ae77-4696-8671-4c018dc2cf66,Fighting,Physical,jump-kick,Jump Kick,,95,100,10,https://bulbapedia.bulbagarden.net/wiki/Jump_Kick_(move),
787ca35f-ec67-40e0-bf5c-8b91e7545707,Dark,Status,flatter,Flatter,"Flattery is used to confuse the target. However, this also boosts the target's Sp. Atk stat.",100,,15,https://bulbapedia.bulbagarden.net/wiki/Flatter_(move),
3194e6e2-8360-43db-9953-887efba20e65,Fire,Status,will-o-wisp,Will-O-Wisp,The user shoots a sinister flame at the target to inflict a burn.,85,,15,https://bulbapedia.bulbagarden.net/wiki/Will-O-Wisp_(move),
b50ff638-8824-4f48-af56-0845e577c07f,Dark,Status,memento,Memento,"The user faints. In return, the target's Attack and Sp. Atk stats are harshly lowered.",100,,10,https://bulbapedia.bulbagarden.net/wiki/Memento_(move),
dc098f5d-7ac1-48c4-a250-601e1095c747,Normal,Physical,facade,Facade,"This move's power is doubled if the user is poisoned, burned, or paralyzed.",100,70,20,https://bulbapedia.bulbagarden.net/wiki/Facade_(move),
2704bf93-068b-46d8-95a4-65d2f610fc6f,Fighting,Physical,focus-punch,Focus Punch,The user focuses its mind before launching a punch. This move fails if the user is hit before using the move.,100,150,20,https://bulbapedia.bulbagarden.net/wiki/Focus_Punch_(move),
4c0b67dc-00bd-41ee-9234-d7f3b683bc84,Normal,Physical,smelling-salts,Smelling Salts,,100,70,10,https://bulbapedia.bulbagarden.net/wiki/Smelling_Salts_(move),
030f9a57-9838-4320-85c5-b28ad2aa4ea8,Normal,Status,follow-me,Follow Me,"The user draws attention to itself, making all opposing Pokémon take aim only at the user.",,,20,https://bulbapedia.bulbagarden.net/wiki/Follow_Me_(move),
51a98928-ce29-49a0-b104-9e7d5def2636,Normal,Status,nature-power,Nature Power,,,,20,https://bulbapedia.bulbagarden.net/wiki/Nature_Power_(move),
9b72a9fc-e10d-42a6-b744-54b6ea6ee006,Electric,Status,charge,Charge,"The user becomes charged, boosting the power of the next Electric-type move it uses. This also boosts the user's Sp. Def stat.",,,20,https://bulbapedia.bulbagarden.net/wiki/Charge_(move),
2a39fecf-992b-4e6d-9ae1-a4733b2aec2c,Dark,Status,taunt,Taunt,The target is taunted into a rage that allows it to use only attack moves for three turns.,100,,20,https://bulbapedia.bulbagarden.net/wiki/Taunt_(move),
73867c32-189e-491d-9c80-2cfb9b24a1a2,Fighting,Physical,rolling-kick,Rolling Kick,,85,60,15,https://bulbapedia.bulbagarden.net/wiki/Rolling_Kick_(move),
8973cdf0-5b65-44a2-84ab-fda1d8bf566f,Normal,Status,helping-hand,Helping Hand,The user assists an ally by boosting the power of that ally's attack.,,,20,https://bulbapedia.bulbagarden.net/wiki/Helping_Hand_(move),
b6790361-bf31-413c-8095-b85dbe26238f,Psychic,Status,trick,Trick,The user catches the target off guard and swaps the target's held item with its own.,100,,10,https://bulbapedia.bulbagarden.net/wiki/Trick_(move),
e86b3511-2626-4879-b6ab-f075fc2762c4,Psychic,Status,role-play,Role Play,"The user mimics the target completely, copying the target's Ability.",,,10,https://bulbapedia.bulbagarden.net/wiki/Role_Play_(move),
dad385ed-7d3b-4dd7-8d54-2103a2bd93f9,Normal,Status,wish,Wish,"One turn after this move is used, the user's or its replacement's HP is restored by up to half the user's max HP.",,,10,https://bulbapedia.bulbagarden.net/wiki/Wish_(move),
0f0635b2-57e3-436f-8098-5e6ddb970690,Normal,Status,assist,Assist,,,,20,https://bulbapedia.bulbagarden.net/wiki/Assist_(move),
0fc369cc-cf1b-4a35-bcc4-cbd851c459cb,Grass,Status,ingrain,Ingrain,"The user lays roots that restore its own HP every turn. Because the user is now rooted, it can't switch out.",,,20,https://bulbapedia.bulbagarden.net/wiki/Ingrain_(move),
f773f18a-feeb-4244-a0f3-2bd6080db47f,Fighting,Physical,superpower,Superpower,The user attacks the target with great power. This also lowers the user's Attack and Defense stats.,100,120,5,https://bulbapedia.bulbagarden.net/wiki/Superpower_(move),
095b5b34-6b60-4686-8fa8-7b9b42f4be36,Psychic,Status,magic-coat,Magic Coat,,,,15,https://bulbapedia.bulbagarden.net/wiki/Magic_Coat_(move),
aba7c80c-8c16-4bc1-b1a1-0ff48365594e,Normal,Status,recycle,Recycle,The user recycles a held item that has been used in battle so it can be used again.,,,10,https://bulbapedia.bulbagarden.net/wiki/Recycle_(move),
b966a6dc-9570-4b44-a85b-eea1d44321af,Fighting,Physical,revenge,Revenge,,100,60,10,https://bulbapedia.bulbagarden.net/wiki/Revenge_(move),
0354643c-a7e6-4cbd-bbd0-9654155efe7a,Ground,Status,sand-attack,Sand Attack,"Sand is hurled in the target's face, lowering the target's accuracy.",100,,15,https://bulbapedia.bulbagarden.net/wiki/Sand_Attack_(move),
84246b9b-478a-4704-85b3-cc5601234bb7,Fighting,Physical,brick-break,Brick Break,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.",100,75,15,https://bulbapedia.bulbagarden.net/wiki/Brick_Break_(move),
bb7bd36b-ddab-4696-b7d6-657b229021f3,Normal,Status,yawn,Yawn,The user lets loose a huge yawn that lulls the target into falling asleep on the next turn.,,,10,https://bulbapedia.bulbagarden.net/wiki/Yawn_(move),
9fc0d6ba-2963-4c2b-b208-545dad820da5,Dark,Physical,knock-off,Knock Off,"The user slaps down the target's held item, making it unusable for that battle. This move does more damage if the target has a held item.",100,65,20,https://bulbapedia.bulbagarden.net/wiki/Knock_Off_(move),
937fb124-8922-488c-9646-005a7c4bcf3f,Normal,Physical,endeavor,Endeavor,The user inflicts damage by cutting down the target's HP to roughly equal the user's HP.,100,,5,https://bulbapedia.bulbagarden.net/wiki/Endeavor_(move),
82e6461f-84ed-4eb8-ba3b-e8e9ec4f5523,Fire,Special,eruption,Eruption,"The user attacks opposing Pokémon with explosive fury. The lower the user's HP, the lower the move's power.",100,150,5,https://bulbapedia.bulbagarden.net/wiki/Eruption_(move),
58b27480-69d0-4931-9174-ff20613180a0,Psychic,Status,skill-swap,Skill Swap,The user employs its psychic power to exchange Abilities with the target.,,,10,https://bulbapedia.bulbagarden.net/wiki/Skill_Swap_(move),
8c01baea-a2bd-48c9-b3f4-45721d0614d6,Psychic,Status,imprison,Imprison,"If opposing Pokémon know any move also known by the user, they are prevented from using it.",,,10,https://bulbapedia.bulbagarden.net/wiki/Imprison_(move),
6e84e699-f546-445f-874e-915e28300836,Normal,Status,refresh,Refresh,,,,20,https://bulbapedia.bulbagarden.net/wiki/Refresh_(move),
04bbfa61-2b29-440e-9a36-ec4016675787,Ghost,Status,grudge,Grudge,,,,5,https://bulbapedia.bulbagarden.net/wiki/Grudge_(move),
8a032ea6-cccd-42ca-8936-6423d8f5512c,Dark,Status,snatch,Snatch,,,,10,https://bulbapedia.bulbagarden.net/wiki/Snatch_(move),
4fea32ca-cffa-42bf-afe9-811f57ac37ca,Normal,Physical,headbutt,Headbutt,The user sticks out its head and attacks by charging straight into the target. This may also make the target flinch.,100,70,15,https://bulbapedia.bulbagarden.net/wiki/Headbutt_(move),
